Tweet_Id,Datetime,Text,Likes,Retweets,Location
1598452147053645868,2022-12-01 23:01:04+00:00,"BREAKING NEWS:

Peter Pan’s shadow shows up on #InfoWars and goes the fuck off. 

Situation developing. 

#KanyeWest #Ye #AlexJones #Balenciaga",0,0,
1598452143094222849,2022-12-01 23:01:03+00:00,@ScoutIhurt Must be balenciaga or something lol,1,0,The Internet
1598452141202591775,2022-12-01 23:01:02+00:00,Not balenciaga with the frickin SCOTUS case documents about ch*ld p*rnography in an ad separate from the one w the bondage teddy bears. They low key tried to normalize pedophilia and thought nobody would notice,2,0,
1598452129332662272,2022-12-01 23:01:00+00:00,"@LuxG713 Balenciaga is owned by Kering their other Brands
Gucci
Saint Laurent
Kering
Alexander McQueen
Brioni
Boucheron
Pomellato
DoDo
Qeelin
Kering eyeware
Let's make #CancelKering pop up as well",0,0,"Minneapolis, MN"
1598452096160124928,2022-12-01 23:00:52+00:00,@busi19293372 @jimmy_koski broke ppl don't wear balenciaga,28,0,mcdonalds
1598452066585923596,2022-12-01 23:00:45+00:00,@MAJTOURE Isn't it weird how we didn't hear a peep out of the blue check hollywood freaks when the pedo Balenciaga ads were revealed?,0,0,
1598452055290810369,2022-12-01 23:00:42+00:00,"As much as I hate to admit it, I’ve liked the kardashians/jenners ever since they started their reality show. Decided that starting today I’ll stop supporting them just because I’m really disappointed on Kim’s response to the Balenciaga issue.",0,0,P. Sherman 42 Wallaby Way
1598452025079238656,2022-12-01 23:00:35+00:00,bro that post about the CEO of balenciaga owning the website that selles child mannequins with GENITALIA FOR A FACE?!?!!!? WTF!!!!,7,0,argue w ya momma not me hoe
1598452023196004352,2022-12-01 23:00:34+00:00,"@FiveWonThree @ZubyMusic You didn't watch the show. He said I like Hitler, We shouldn't call the Nazies evil and 6 million jews didn't die in a holocaust. I'm an alex Jones listener, I watched the whole thing live. Even Alex was like whoa, that's fucking stupid. While wearing a Balenciaga gimp mask...",10,0,
1598452012240310274,2022-12-01 23:00:32+00:00,Fuck balenciaga gallery dept it is from now on 😭,1,0,
1598451978086109185,2022-12-01 23:00:24+00:00,"I see Kanye w/paparazzi &amp; as he talks his “Im God’s messenger- thru Adidas &amp; Balenciaga &amp; they say: “preach brother” but ONLY reason Kanye stopped working w/Balenciaga is bcuz they DROPPED his a$$- otherwise, he’d still be there… his HATE is causing VIOLENCE!!!",2,0,USA
1598451954526703631,2022-12-01 23:00:18+00:00,"‼️
 #Beyonce   Jay Z Nicki Minaj Hollywood #Balenciaga | The Music Industry | Disney | Mainstream Media
gonna throw #LadyGaga in too #ourchildren 👁️",1,0,
1598451929591566345,2022-12-01 23:00:12+00:00,"@joncoopertweets Volkswagen, balenciaga, Aidas, Porsche, IBM
Hugo boss the list goes on and on. Why won’t you condem these Nazi companies ?",0,0,
1598451922847305729,2022-12-01 23:00:10+00:00,@TorraineWalker He should of been upset about how they treated kyrie and should have ended the contract with balenciaga for building his arena,1,0,
1598451891998019607,2022-12-01 23:00:03+00:00,"Jason Aldean’s Wife, Brittany, Dumps Bags Of Balenciaga Clothing Amid Brand’s Controversy: ‘It’s Trash Day’ https://t.co/FBzdyONNCj",1,0,"Gainesville, Florida"
1598451884221558788,2022-12-01 23:00:01+00:00,Kim Kardashian to use 'glitzy Christmas Eve bash to deflect from Balenciaga scandal' https://t.co/8k5T8q2v3b,2,0,UK
1598451881197686808,2022-12-01 23:00:00+00:00,@balenciaga and @Luciferianism. (Trigger Warning!) https://t.co/u7XmYAXzao via @YouTube,0,0,
1598451850017386496,2022-12-01 22:59:53+00:00,"@notafeminist91 Why are people acting like Kanye wasn't also poster boy for Balenciaga and used their all-black, face-to-toe as THE ""aesthetic"" for Donda promo?? 

Memories are short ig",20,0,your mommy
1598451847681183744,2022-12-01 22:59:52+00:00,"those balenciaga sneakers are so ugly people should have been burned them awhile go 💀💀💀 but on a serious note, we don’t support child exploitation around here!!",2,0,
1598451844795322393,2022-12-01 22:59:52+00:00,"@JackPosobiec I haven't, I will tweet and retweet the shit out of any Balenciaga paedophilia tweets. This cannot be forgotton and needs world wide attention.",0,0,
1598451800532832258,2022-12-01 22:59:41+00:00,"Here’s my take… This whole #Balenciaga scandal is super triggering. Sometimes I want to just shut the world out, but most times I want to FIGHT LIKE HELL!!! Thank you to everyone who is fighting for our kids.

Luckily I never owned their products. https://t.co/Xa1xVaJjC0",18,4,"San Antonio, TX"
1598451766558969868,2022-12-01 22:59:33+00:00,@robsmithonline They BOTH support Balenciaga 🙄https://t.co/O9ghT5zQeq,0,0,My Happy Place
1598451690356854786,2022-12-01 22:59:15+00:00,Balenciaga's new winter collection https://t.co/gXCEe8zbyP,1,0,
1598451681636757504,2022-12-01 22:59:13+00:00,Soo you know what we do now right? buy balenciaga cuz everyone’s virtue-signaling making such a point to throw it out in public? We dont care what celebs do or think. I want some new shoes!,0,0,
1598451665480298496,2022-12-01 22:59:09+00:00,"Balenciaga plans new Soho store amid ad scandal: Versace and Dior are getting a new neighbor. Balenciaga, the controversial fashion brand that sparked outrage with recent ad campaigns, is relocating its Soho store to Greene Street. The move places the… https://t.co/lnQ1QKCgGN https://t.co/dADIJYSoW9",0,0,
1598451644290813991,2022-12-01 22:59:04+00:00,"American: The economy is crashing, financial criminals are walking free, and Balenciaga is normalizing pedophilia 

Politicians: 
https://t.co/JiRQ4ayR3m",0,0,"St. Louis, MO metro area"
1598451630097457152,2022-12-01 22:59:01+00:00,"Do not let #Balenciaga disappear 
https://t.co/qkCcx8Ib9o",0,0,"Melbourne, Victoria"
1598451614507225089,2022-12-01 22:58:57+00:00,"Kim Kardashian's Inability to Take a Stand in the Balenciaga Scandal, wi... https://t.co/QB7KrrcBIN lähteestä @YouTube so glad criticism also focuses on the Kardashians and their role on endorsing unhealthy/sick culture.",0,0,Tampere
1598451600661807104,2022-12-01 22:58:54+00:00,@TheQuartering Distraction from the balenciaga stuff and the hhs story from the  @Project_Veritas,0,0,The Moon Dude
1598451576112181248,2022-12-01 22:58:48+00:00,"@kanyewest Nobody was talking about balenciaga except you ye, care to divulge a little more? I found this today 🤔
@kanyewest https://t.co/Tj8rVWT27o",0,0,
1598451571633065985,2022-12-01 22:58:47+00:00,@IroncladResolve @BALENCIAGA @AntConservativ3 Ant were can I buy this hoodie I checked your link on TT couldn't find it,1,0,
1598451542478278682,2022-12-01 22:58:40+00:00,Ye wearing Balenciaga at infowars ?  Maybe YE has a plan…. It might be that pretty soon nothing has meaning or makes sense for a while,0,0,The Pearl
1598451527219556352,2022-12-01 22:58:36+00:00,Ye running interference for Balenciaga.,1,0,"Oregon, USA"
1598451521158631450,2022-12-01 22:58:35+00:00,@Class Seems he went back to wearing Balenciaga! https://t.co/0E9dmJkPQH,0,0,"Florida, USA"
1598451487151214593,2022-12-01 22:58:26+00:00,#Balenciaga Is A Violent Pedo Porn Factory With #BAALenciaga Worshipers!,3,1,"North West, North Central Iowa"
1598451465949151233,2022-12-01 22:58:21+00:00,"When you go down the #Balenciaga rabbit hole, you’ll be glad this brand is getting all the controversy lately. Disgusting.",1,0,MERICA 🇺🇸
1598451465655406612,2022-12-01 22:58:21+00:00,"Wanna know how to ensure no one is held accountable/investigated for what is happening at Balenciaga?
Start publicly accusing them of cooperating w/ Google to insert Satanic messages into the Translate function as a hidden message
Guaranteed to make sure no one takes it seriously",8,0,DC🇺🇸/PA🏔
1598451457455542288,2022-12-01 22:58:19+00:00,@liqidearth Is that the balenciaga creep mask?,0,0,"Seneca, SC"
1598451432860307458,2022-12-01 22:58:14+00:00,Bring back the guillotine for #Balenciaga,0,0,"Arizona, USA"
1598451430125338624,2022-12-01 22:58:13+00:00,@LuxG713 Thank you for Burning your Balenciaga,1,0,"Minneapolis, MN"
1598451394314637312,2022-12-01 22:58:04+00:00,@eugeneppc Brought to you impart by: #BALENCIAGA,0,0,🤡🌍🇨🇦
1598451323393146880,2022-12-01 22:57:47+00:00,"@me_think_free It seemed like it. He basically said the Balenciaga thing isn’t a big deal. There are more important things to focus on.

What??",0,0,
1598451322390564875,2022-12-01 22:57:47+00:00,"When it comes to Balenciaga it’s not only fair but important to speculate the worst case scenario with the absence of evidence with these types or cases, here’s why https://t.co/GJvPootqiB",554,110,"Miami, Florida "
1598451306880028684,2022-12-01 22:57:44+00:00,I am shocked by how many people must have OK'd the new Balenciaga ad campaign before its launch. I wonder if people were too scared to speak up or if legitimately no one saw a problem with it. In my opinion it was done in bad taste. #2022CM707 @MGDowding,1,0,
1598451291231080500,2022-12-01 22:57:40+00:00,@DailyLoud whats this gonna do balenciaga already made that money now they just wasting materials,1,0,south carolina
1598451280778874912,2022-12-01 22:57:37+00:00,fuck balenciaga,0,0,
1598451272344309760,2022-12-01 22:57:35+00:00,"My deep dive! So much is going on with this brand and parent company! 

#Balenciaga #BalenciagaGroomers
#BalenciagaGate

https://t.co/XPGfNhqJiJ",0,1,"Arizona, USA"
1598451246427525130,2022-12-01 22:57:29+00:00,Fuck shit Balenciaga,0,0,
1598451233232068609,2022-12-01 22:57:26+00:00,"BTW, I SPY with my little EYE that a certain someone is wearing a loose black Balenciaga jumpsuit/tracksuit, which that person is indie film director, Amanda Kramer (Brown) or @listentosilk. #Balenciaga #BalenciagaGate #AmandaKramer #BalenciagaGroomers #Pizzagate #Pedogate https://t.co/W2786nXxTQ",0,0,Unicornia (not Woketardia)
1598451227515408396,2022-12-01 22:57:25+00:00,@moshimoshilu @drumm0ndm Who's still supporting Balenciaga? Honestly curious,0,0,Pennsyltucky 
1598451221861650432,2022-12-01 22:57:23+00:00,@YoureFired8itch @SKUsa11 Dont forget Kanye was a leftist and still wears Balenciaga,0,0,"𝕯𝖊𝖓𝖛𝖊𝖗, 𝕮𝕺"
1598451218254385174,2022-12-01 22:57:22+00:00,@DailyLoud That's crazy but Balenciaga  got paid anyway no one should be buying anything from them it doesn't matter if you burn they got there money worth,0,0,"Lubbock, TX"
1598451207034621976,2022-12-01 22:57:20+00:00,"7. Why do I care so much?

The whole S&amp;M for kids thing from Balenciaga (Baalenciaga) is creepy, weird, and morally bankrupt. As a dad of 7, it’s offensive and frightening.

But as a Latinist, which is a very specialized field involving years of scholarly study outsiders…",87,3,Louisiana
1598451199916888098,2022-12-01 22:57:18+00:00,"@adezero @benshapiro And just like that no one is talking about his ex wife Kim's pals at Balenciaga who engage in pedophilic ""art"" and name their company after an ancient god of sacrifice",42,2,void
1598451175678001152,2022-12-01 22:57:12+00:00,@ZubyMusic Yes…. It’s like he’s saying the truth then flipping back over to Balenciaga evils 🚨🚨🚨,1,0,wales
1598451172838637568,2022-12-01 22:57:12+00:00,@LittleBrynn317 @kaja24101 what appears to be references to child abuse and trauma.. the devil stuff would bother me as much.. Together it's particularly disgusting..  We'll find out more.. Balenciaga has got to be in PR hell right now..  so I expect the information and responses to come slowly.,0,0,"Rockwall, TX"
1598451144174587919,2022-12-01 22:57:05+00:00,"@RepMarkWalker Ye has a right to speak same as you. You you don't have to agree with it. 1A.
From what I heard him say, it wasn't  hate. 
Where are you on the Balenciaga",0,0,
1598451124952088576,2022-12-01 22:57:00+00:00,Robert Khodadadian – Skyline Properties Balenciaga Moving SoHo Outpost to 110 Greene Street https://t.co/tMtPxE3q7U,0,0,"New York, NY"
1598451122024468504,2022-12-01 22:56:59+00:00,"@IceburgSensei @TorraineWalker We don’t because he was a 14 year old kid. The Balenciaga ad was created by adults. I’m not picking or choosing anything. I’m smart enough to know the difference between clear racism and an attempt at cancel culture. You won’t get it, because you’ve already chosen a side.",0,0,
1598451111794728960,2022-12-01 22:56:57+00:00,are celebrities really throwing away their balenciaga or is it just for the gram 🤨,2,0,"Chambersburg, PA"
1598451111337381916,2022-12-01 22:56:57+00:00,https://t.co/F0rLXaAUFh Cast of ‘The View’ Show Support for Child Exploitation in Response to Balenciaga Ad,0,0,
1598451080752517121,2022-12-01 22:56:50+00:00,It took child pedo shit from Balenciaga for Y’all to stop wearing that ugly ass shit. Sad,4,1,D A L L A S T X
1598451064071770125,2022-12-01 22:56:46+00:00,"@kanyewest masked rant brought to you by #CancelBalenciaga #CancelKimKardashian &amp; Pimp Kris Jenner who are desperate to change news cycle to get bad press off of them. Ye deflected from #Balenciaga crime &amp; said “friend” just to keep Kim’s check rolling in. 

#AlexJones #InfoWars",1,0,
1598451063845433344,2022-12-01 22:56:46+00:00,@charles_rezac @kanyewest @realDonaldTrump I would like to thank anyone for sharing or reposting this content.  Special love to people posting burning this Balenciaga Product they have Purchased in the past.,0,0,"Minneapolis, MN"
1598451043574206465,2022-12-01 22:56:41+00:00,"@MeghanMcCain Meghan, what say you about balenciaga? Anything? How about the WEF and bill gates, and your buddy, George Soros, hmmm???",0,0,
1598450996572733440,2022-12-01 22:56:30+00:00,"Celebs torched for silence on Balenciaga: ‘These are cowards’ 
-
https://t.co/dRxuEpwV33
-
#Balenciaga #BalenciagaGate #BalenciagaGroomers https://t.co/0FhnyZjW1D",0,0,"New York, NY"
1598450994265968640,2022-12-01 22:56:29+00:00,"Balenciaga severed their ties with Kanye West due to a tweet. 

Yet they expect us to just “accept their apology” after they got caught sexualizing children? 

They’re not apologizing because they’re sorry. They’re apologizing because they got caught.",49,13,Turn Notifications On! 🔔
1598450953128235009,2022-12-01 22:56:19+00:00,"Just remember, although #Balenciaga is suing the company who created the ad campaign…BALENCIAGA signed off on it. They saw those images and said “alright, looks great” and now they’re pretending they had nothing to do with it. #groomers #pedos",0,0,"Chicago, IL"
1598450940172029952,2022-12-01 22:56:16+00:00,THIS Is Who's Behind the Balenciaga Scandal?? #shorts https://t.co/iCek7mZZC7 via @YouTube,1,0,"#Constitutionalist, #AmericaFirst  #FreeSpeech #Indie #GenerationX #IWillNotComply"
1598450939270238208,2022-12-01 22:56:16+00:00,They told me I was going to meet Lenin from the most popular boy group in the world or something like that #Balenciaga https://t.co/Md7lpFYwD5,0,0,United States
1598450936497819661,2022-12-01 22:56:15+00:00,"Balenciaga Moving SoHo Outpost to 110 Greene Street on December 1, 2022 at 10:32 pm Commercial Observer – Robert Khodadadian https://t.co/Y641wMUOOH",0,0,"New York, NY"
1598450899927859201,2022-12-01 22:56:06+00:00,This whole Balenciaga shit is so disturbing I really hope y’all don’t purchase from them anymore,8,0,
1598450882529710081,2022-12-01 22:56:02+00:00,This Nazi Kanye and Antonio brown mess is to distract us from BALENCIAGA,0,0,"Dallas, TX"
1598450857041068034,2022-12-01 22:55:56+00:00,"Celebs torched for silence on Balenciaga: ‘These are cowards’ 
-
https://t.co/P0kRrhunxN
-
#Balenciaga #BalenciagaGate #BalenciagaGroomers https://t.co/7Sc1X046Ka",0,0,"New York, NY"
1598450849088524309,2022-12-01 22:55:54+00:00,Let’s spice it up!! One of my favourite movies .. when I was still quite innocent was The Devil wears Prada .. the sequel could be The Devil wears Balenciaga or is this to obvious 🤓🤣🎉,4,0,Arnhem 
1598450848790900738,2022-12-01 22:55:54+00:00,"@LegendaryEnergy My thoughts are this - I don’t agree with Kanye west, I don’t like him at all but all it’s given now is an excuse to shine spotlights on him while things like #Balenciaga and #ftx disappear into the shadows. After 2 years of bullshit people still can’t see this.",0,0,Planet Earth
1598450792184573952,2022-12-01 22:55:41+00:00,"@GadSaad @kanyewest I'm genuinely asking myself this question right now, especially with him wearing that hood looking something like those Balenciaga ads.",6,1,
1598450771758297089,2022-12-01 22:55:36+00:00,@FoxNews @elonmusk Start by cancelling ❌ #balenciaga #kardashians❌,0,0,"New Jersey, USA"
1598450755014656000,2022-12-01 22:55:32+00:00,@WLM87838735 @thevivafrei @kanyewest Balenciaga did,0,0,
1598450750937616402,2022-12-01 22:55:31+00:00,Is that a Balenciaga face mask?,3,0,
1598450723024523287,2022-12-01 22:55:24+00:00,@simplory I would like to thank anyone for sharing or reposting this content.  Special love to people posting burning this Balenciaga Product they have Purchased in the past.,0,0,"Minneapolis, MN"
1598450713201643527,2022-12-01 22:55:22+00:00,I’m sorry but Balenciaga needs to be held to the fire longer…,2,0,"Shaker Heights, OH"
1598450701549858816,2022-12-01 22:55:19+00:00,"#PR peeps, who’s publicist is this?  
🤣🤣🤣

1. Antonio Brown
2. GMA 
3. Kanye
4. Balenciaga 
5. Jerry Jones https://t.co/HX8V9fK4MO",30,4,"Redondo Beach, CA"
1598450682893422592,2022-12-01 22:55:15+00:00,Epstein Island.....balenciaga....follow the bread crumbs its huge but nobody wants to talk about...as the USA have got their man/woman behind bars @danwootton,6,2,"Peterborough, England"
1598450643861405698,2022-12-01 22:55:05+00:00,@BridgetPhetasy @BTraceSpace Is Kim protective of her kids? I doubt it she has north out in gimp masks repping a brand like Balenciaga https://t.co/jnbYInO25T,27,0,
1598450602400313345,2022-12-01 22:54:56+00:00,"@vloten In light of the recent news about #Balenciaga #BalenciagaGroomers, let’s not forget that “it’s a big club”.

Talk about selling your soul for wealth, fame and power.",0,0,
1598450568405700613,2022-12-01 22:54:47+00:00,@oldmanebro I get the outrage! Totally messed up….but it took you more than a week to address the balenciaga ish! Why do you all continue to talk or cover Ye if you can see he is getting fired up but the negative publicity and will do anything to keep getting that!?,8,0,"Brighton, UK"
1598450564207185920,2022-12-01 22:54:46+00:00,"#Balenciaga parent company #Kering selling Child sex mannequins .
Images taken from #instagram 
with genatalia faces. 🤮🤮🤬🤬 https://t.co/rPRXWLZvIk",10,4,"Scotland, United Kingdom"
1598450562533675008,2022-12-01 22:54:46+00:00,@JackPosobiec He's wearing Balenciaga,0,0,
1598450508347461632,2022-12-01 22:54:33+00:00,Where are the children that were in the Balenciaga photo shoot? Has anyone tried to find them?,0,0,Not really relevant
1598450494413983780,2022-12-01 22:54:30+00:00,@xhoop I would like to thank anyone for sharing or reposting this content.  Special love to people posting burning this Balenciaga Product they have Purchased in the past.,0,0,"Minneapolis, MN"
1598450470854721538,2022-12-01 22:54:24+00:00,@staceycarter12 @KimKardashian @SnoopDogg I can't wait to see the next Balenciaga ad that she does with her own kids! Not surprising that a woman who edited her sex tape with her mother can't denounce child porn,2,0,
1598450467494940702,2022-12-01 22:54:23+00:00,@EzraJermale Kanye actually started this whole balenciaga thing so he’s good in the books rn lol,0,0,"Chicago, IL"
1598450466685440024,2022-12-01 22:54:23+00:00,"@kanyewest masked rant brought to you by #CancelBalenciaga #CancelKimKardashian &amp; Pimp Kris Jenner who are desperate to change news cycle to get bad press off of them. Ye deflected from #Balenciaga crime &amp; said “friend” just to keep Kim’s check rolling in. 

#InfoWars #AlexJones",0,0,
1598450466559766528,2022-12-01 22:54:23+00:00,@jupo1182 @TorraineWalker Based on a photo we have drawn the conclusion that Balenciaga promotes child abuse. Why don’t photos &amp; track record apply here. Don’t pick and choose what you decide will be empirical evidence and what is circumstantial based on your politics,0,0,"Los Angeles, CA"
1598450393146888192,2022-12-01 22:54:06+00:00,"@lexfridman The amount of people, media and celebrities that speak about @kanyewest and twist up his words and his narratives compared to the balenciaga shit breaks my heart.",0,0,"Sydney, New South Wales"
1598450389766262784,2022-12-01 22:54:05+00:00,"Here’s an added benefit to your boycott of Balenciaga over that disturbing child ad campaign:

You can stop trying to look rich to impress people who literally are not paying any attention to what you wear.",2,0,"Scottsdale, AZ"
1598450327040446465,2022-12-01 22:53:50+00:00,"Also, where was the Balenciaga mask that Nick Fuentes owns? https://t.co/VyDu1bdF7Z",25,3,
1598450323546427419,2022-12-01 22:53:49+00:00,"— The CEO of Balenciaga has been getting up to no good. — These people are very evil, sick &amp; satanic. — SAVE QUR CHILDREN —                                        

https://t.co/VoTbtZUnZ0",0,0,
1598450282614214661,2022-12-01 22:53:39+00:00,Theres irrefutable evidence of references to child abuse being intentionally placed in Balenciaga ads. Youre playing with a magic decoder ring looking for messages on the back of a cereal box. Its making the accusations against Balenciaga look like Q-tier insanity and not helping,34,3,DC🇺🇸/PA🏔
1598450272262672398,2022-12-01 22:53:37+00:00,This balenciaga shit got me like https://t.co/Qy8I2kDosv,0,0,planet earth
1598450270660448257,2022-12-01 22:53:36+00:00,@catturd2 @gatewaypundit Looks like Balenciaga apparel.,0,0,"Massachusetts, USA"
1598450249475174401,2022-12-01 22:53:31+00:00,"As for me and my house, we will no longer be buying any $900 balenciaga homeless person sneakers.",1,1,
1598450240876838914,2022-12-01 22:53:29+00:00,"@KimKardashian @SnoopDogg Kim is so sad and disgusting. Her children are safer with Kanye them with her after her, showing she can't even denounce Balenciaga. She's proven Kanye was absolutely right her, raising their children to do porn",0,0,
1598450240402739209,2022-12-01 22:53:29+00:00,i’m shook on how long it took people to realize how fucked up Balenciaga’s campaigns be,1,0,somewhere else 
1598450227215990784,2022-12-01 22:53:26+00:00,@TheQuartering Are we sure he wasn't trying to act like he was one of those Balenciaga types saying that stuff? 🤔 He communicates oddly these days; it's like you have to translate.,0,0,"Arizona, USA"
1598450195372847104,2022-12-01 22:53:19+00:00,"All these celebrities supporting Balenciaga is wild, thats why ill never put celebrities on a pedastool or follow them cause they’re just as shitty as the rest of us",0,0,"Philadelphia, PA"
1598450191803338752,2022-12-01 22:53:18+00:00,"As a woman, I don’t think it is appropriate for any brand to celebrate that they allow men in female spaces. That opens up a whole risk element for women. It also seems they partnered with Balenciaga this year https://t.co/tCwtP2IqdE",3,2,"Sheffield, England"
1598450176733110272,2022-12-01 22:53:14+00:00,"@crypto_bitlord7 bitlord, if you send me 1 eth, i'll put my balenciaga on fire and post video on twitter.

and yes, i cannot afford to toss 'em.  :|",0,0,Metaverse
1598450159113109506,2022-12-01 22:53:10+00:00,"@dumaspaine @MikhailaFuller Other than beliefs aside, Baal was a Canaanite deity worshiped as a god of prosperity. He required child sacrifice along to many of its rituals to grant prosperity to his worshippers. Some of his rituals also included act of pedophilia. It’s a huge statement from Balenciaga.",0,0,
1598450152448184325,2022-12-01 22:53:08+00:00,These people are so satanic and twisted! Balenciaga is all about child porn/trafficking….Adrenachrome….satanism….this is our world now! https://t.co/LVq80vNAmf,2,0,
1598450116087762946,2022-12-01 22:53:00+00:00,@DebeeMI @Lat1944 @JamesBradleyCA @KimKardashian You’re conveniently ignoring ALLLL of the other ads and symbols of child abuse and child porn linked directly to balenciaga and their affiliates though. Stop already.,0,1,"Houston, TX"
1598450099159552004,2022-12-01 22:52:56+00:00,https://t.co/N8Lav3U38r my comments earlier on tmz live about Kim K &amp; the recent Balenciaga saga (last twenty to thirty seconds),1,0,Albany
1598450095837663236,2022-12-01 22:52:55+00:00,Balenciaga - Part of the hidden cult that celebrates the abuse torture and killing of children https://t.co/9gT16Q7QzC via @BitChute,0,0,North Carolina
1598450059708104704,2022-12-01 22:52:46+00:00,@me_think_free @rising_serpent He wasn’t wrong though. His quick rant about Balenciaga was well worded. Everyone is so angry about this high fashion brand when we all know that many other horrible things have been happening for a long time. Abortion costs millions of lives a year around the globe as an ex.,1,0,
1598450015273472033,2022-12-01 22:52:36+00:00,@GadSaad @kanyewest That’s one way to make the Balenciaga story go away….,2,0,
1598449980142137344,2022-12-01 22:52:27+00:00,@DailyLoud literally balenciaga on 🔥😂,0,0,
1598449973938606094,2022-12-01 22:52:26+00:00,@snappermorgan @nuekerk Balenciaga.  They dropped him but apparently he can't quit them.,1,0,
1598449901305987072,2022-12-01 22:52:08+00:00,@DonaldJTrumpJr They can all go to Balenciaga where they belong. ❤️ U President Trump. ❤️,0,0,"Newport Beach, CA"
1598449876710612992,2022-12-01 22:52:03+00:00,Sooo balenciaga support child porn! Wooooow I bet people still rock them,0,0,
1598449853138632706,2022-12-01 22:51:57+00:00,"@UF_grad1 @stoolpresidente Dave has never once tweeted about Balenciaga since he made this account, and I can’t find a single instance of him ever mentioning the brand. Why would he tweet about them? You want him to say “pedophile bad?” On the other hand, hes Jewish, so of course he’ll tweet about this.",0,0,
1598449847794913281,2022-12-01 22:51:56+00:00,"""The CEO of Balenciaga’s parent company Kering also owns an auction website that sells grotesque art depicting naked children with mutated bodies and sex organs for faces."" https://t.co/XdWff2gA0F 😲😲🔥😲😲💥",0,0,United States
1598449821869920274,2022-12-01 22:51:49+00:00,@labtech101 @nuekerk It's Balenciaga.,0,0,
1598449819479146496,2022-12-01 22:51:49+00:00,@tylired @realDailyWire yes it's him + he wears his balenciaga head mask,0,0,
1598449815452815360,2022-12-01 22:51:48+00:00,@moshimoshilu @drumm0ndm Kanyes still wearing Balenciaga,0,0,Pennsyltucky 
1598449763204079617,2022-12-01 22:51:35+00:00,@ikersifilm HE DELETED THE FIRST ONE BECAUSE OF THE BALENCIAGA CONTROVERCY,0,0,any pron; 🇪🇸
1598449757680439296,2022-12-01 22:51:34+00:00,"Alan Fountain Discusses Balenciaga ""Super Brand"" Goes To ""Pedo Brand"" with Nicholas Veniamin https://t.co/BNiBOONHyZ via @BitChute",0,0,"Trinidad, CO"
1598449753746214912,2022-12-01 22:51:33+00:00,"@ZubyMusic This is why people shouldn't be deplatformed. That way their views can be brought to light for people to see and dismiss etc. 

Side note the same guy who had strong feelings on Balenciaga wears a Balenciaga gimp mask. The fuck?",0,0,🌎
1598449729435738112,2022-12-01 22:51:27+00:00,Ye goes on Alex Jones wearing a Balenciaga mask saying THE outrageous thing. Trying to figure out how he could draw more attention without lighting himself on fire.,0,0,
1598449727917658112,2022-12-01 22:51:27+00:00,@DonaldJTrumpJr Not even close.  Balenciaga has gotten way more backlash.  Would not have even remembered Goya if you hadn't brought it up.  Do you know how to read??,0,0,
1598449727334658049,2022-12-01 22:51:27+00:00,"@KimKardashian @SnoopDogg Tell us she won't ever work with Balenciaga again, and maybe we will buy some.",0,0,"Hawaiian Paradise Park, HI"
1598449586917740544,2022-12-01 22:50:53+00:00,👋🏾👀😱Why Balenciaga's Lawsuit is Bs &amp; Why Nicole Kidman &amp; Madonna Ride for Th... https://t.co/iTvRaeiXv3 via @YouTube,0,0,"Dallas, Texas"
1598449576968880128,2022-12-01 22:50:51+00:00,@DonaldJTrumpJr That’s just untrue. I’ve seen WAY more outrage toward Balenciaga than I did toward Goya. The Goya shit lasted like two days. I’ve seen bipartisan Balenciaga outrage for weeks now,0,0,
1598449540855746572,2022-12-01 22:50:42+00:00,Everyone is talking about #Ye comments and still not a peep about Balenciaga!,0,0,Up Your Ass!
1598449483519606784,2022-12-01 22:50:29+00:00,"FUCK Balenciaga. If you still wear / cop there shit, you’re a mug",0,0,
1598449437407596544,2022-12-01 22:50:18+00:00,"@KimKardashian Too follow on to my comment .  This is so sick , Kanye it’s time to come get your kids !!! This is worrying as hell !!!! #Balenciaga #KimKardashian #ProtectTheKids https://t.co/6v5ADfPQcB",2,0,
1598449431615098882,2022-12-01 22:50:16+00:00,"Before Balenciaga
Now hitler Kanye
THEY WANT ORDER OUT OF CHAOS
don’t fall for this Magick",1,0,
1598449431153725447,2022-12-01 22:50:16+00:00,CEO Of Balenciaga's Parent Company Owns Site That Sells Child Sex Mannequins With Erect Penises On Their Face - Evie Magazine https://t.co/S9a0svl3Nh,1,0,
1598449399507701766,2022-12-01 22:50:09+00:00,I can’t believe celebrities were more outraged at a comedian getting slapped than a brand sexualising children. Absolutely vile #Balenciaga,1,0,
1598449351952683008,2022-12-01 22:49:57+00:00,@eclipsethis2003 Balenciaga is only the beginning......,2,0,
1598449344235163663,2022-12-01 22:49:56+00:00,@SaycheeseDGTL THEY MAD HE BURNED ALL THAT BALENCIAGA 💩,0,0,
1598449328968044546,2022-12-01 22:49:52+00:00,"@SKUsa11 Denounce #Balenciaga...

We'll wait.",0,0,In hearts and minds.
1598449314413662230,2022-12-01 22:49:48+00:00,"Hey, all you corpseorations who ""paused"" your Twitter ads on the advice of your ad agency: you don't spoze your ad agency is as hip as Balenciaga's, do ya?",0,0,Laurel Canyon 
1598449296210153472,2022-12-01 22:49:44+00:00,"@UtopiaDrol @kanyewest He said a lot of crap today, and he was defending Balenciaga as well.

He may think he's free, but he has strong delusions.",3,0,
